,LATITUDE,LONGITUDE,ROCK TYPE,ROCK NAME,SIO2,NA2O,K2O
1245,64.7378,-20.4759,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.38,1.2,0.04
1246,18.8228,-155.72299999999998,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.76,1.69,0.26
1247,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.67,1.65,0.23
1248,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.7,1.46,0.24
1249,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.44,2.12,0.38
1250,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.27,2.38,0.39
1251,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.51,1.84,0.21
1252,19.419,-155.987,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.45,2.25,0.38
1253,18.983,-155.917,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.57,2.27,0.35
1254,18.7571,-155.796,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.37,2.2,0.34
1255,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.56,2.21,0.39
1256,18.8333,-155.733,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.6,2.34,0.35
1257,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.6,2.04,0.47
1258,19.1055,-156.321,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.35,2.31,0.34
1259,64.4026,-20.5473,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.93,1.58,0.14
1260,64.4026,-20.5473,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.3,2.17,0.16
1261,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.47,1.8,0.44
1262,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,51.15,2.0,0.28
1263,18.8069,-155.85,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.51,1.77,0.25
1264,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.75,2.24,0.38
1265,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.56,1.69,0.22
1266,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.32,2.35,0.32
1267,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.53,2.07,0.29
1268,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.57,2.26,0.42
1269,63.9327,-21.4122,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.84,1.42,0.01
1270,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.25,2.25,0.34
1271,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.56,2.25,0.32
1272,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.09,1.59,0.19
1273,64.0155,-21.3487,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.68,1.34,0.11
1274,64.2636,-20.9172,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.65,1.79,0.2
1275,18.6878,-155.696,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.13,1.29,0.18
1276,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.87,1.84,0.26
1277,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.89,1.73,0.38
1278,21.5866,-159.055,IGNEOUS:VOLCANIC:MAFIC,BASALT,43.95,3.5,1.22
1279,21.5866,-159.055,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1280,21.5866,-159.055,IGNEOUS:VOLCANIC:MAFIC,BASALT,43.72,2.95,1.1
1281,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.54,1.93,0.3
1282,18.8826,-155.707,IGNEOUS:VOLCANIC:MAFIC,PICRITE,44.18,1.04,0.14
1283,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.21,1.31,0.23
1284,18.7167,-155.841,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.41,1.94,0.25
1285,19.38,-155.1,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.62,2.34,0.38
1286,21.7568,-159.006,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.6,2.47,0.95
1287,19.4333,-155.972,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.16,2.23,0.33
1288,18.8814,-155.702,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.13,2.81,0.43
1289,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.15,1.24,0.22
1290,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.57,1.35,0.24
1291,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.15,2.32,0.46
1292,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.18,1.56,0.1
1293,19.175,-155.972,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.91,2.15,0.42
1294,19.4062,-155.283,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1295,64.2824,-20.8691,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.41,2.09,0.21
1296,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.81,2.19,0.2
1297,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.75,1.97,0.29
1298,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.04,1.55,0.15
1299,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.65,1.35,0.09
1300,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.7,2.03,0.31
1301,21.9555,-158.888,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.1,2.74,0.68
1302,21.9555,-158.888,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1303,21.9555,-158.888,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.98,2.81,1.15
1304,18.8333,-155.733,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.13,2.23,0.39
1305,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.79,2.26,0.39
1306,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.61,2.11,0.35
1307,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.13,1.48,0.21
1308,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.96,1.91,0.35
1309,18.8516,-155.69,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.55,2.34,0.32
1310,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.63,2.13,0.37
1311,18.8285,-155.69899999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.61,1.84,0.33
1312,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.66,2.08,0.42
1313,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1314,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.55,4.31,1.68
1315,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.57,2.19,0.25
1316,64.797,-19.4688,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.3,2.57,0.44
1317,18.7572,-155.792,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.44,1.71,0.27
1318,18.8233,-155.71200000000002,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.43,2.03,0.33
1319,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.72,2.1,0.41
1320,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.3,1.7,0.22
1321,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.52,2.02,0.32
1322,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.57,2.44,0.53
1323,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,52.09,2.17,0.37
1324,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.74,2.45,0.48
1325,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.37,1.13,0.21
1326,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.61,2.5,0.42
1327,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.5,2.24,0.35
1328,18.6797,-155.687,IGNEOUS:VOLCANIC:MAFIC,PICRITE,45.9,1.13,0.17
1329,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.26,0.8,0.05
1330,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.1,1.95,0.37
1331,19.4587,-155.957,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.95,2.24,0.36
1332,18.8233,-155.713,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.23,2.29,0.35
1333,64.0197,-20.6744,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.19,1.94,0.13
1334,64.8512,-19.7463,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.61,1.56,0.06
1335,18.8069,-155.85,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.67,2.11,0.32
1336,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,51.1,1.9609999999999999,0.26
1337,64.797,-19.4688,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.2,2.31,0.6
1338,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.24,2.49,0.33
1339,18.983,-155.917,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.2,1.93,0.34
1340,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.41,1.53,0.23
1341,19.3612,-156.062,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.29,1.54,0.25
1342,64.5913,-20.6558,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.77,1.54,0.13
1343,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.42,1.85,0.42
1344,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.5,1.44,0.22
1345,18.8805,-155.69899999999998,IGNEOUS:VOLCANIC:MAFIC,PICRITE,50.12,2.24,0.28
1346,63.86,-22.43,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1347,64.0118,-20.6904,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.48,2.3,0.19
1348,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.06,1.65,0.22
1349,18.8167,-156.056,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.08,2.13,0.32
1350,18.6477,-155.764,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.98,1.85,0.29
1351,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.6,2.37,0.41
1352,18.8829,-155.718,IGNEOUS:VOLCANIC:MAFIC,PICRITE,43.49,0.94,0.13
1353,63.9897,-21.3429,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.99,1.38,0.05
1354,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.59,1.83,0.14
1355,64.3444,-20.5494,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.9,2.16,0.21
1356,64.3444,-20.5494,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.96,1.62,0.19
1357,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.24,1.87,0.28
1358,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1359,19.4188,-155.986,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.88,2.25,0.38
1360,63.97,-21.74,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1361,19.4333,-155.972,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.33,2.09,0.33
1362,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.55,2.51,0.4
1363,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.31,2.29,0.34
1364,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.74,2.07,0.4
1365,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.29,1.57,0.29
1366,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.29,2.24,0.42
1367,64.0233,-21.4531,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.93,2.05,0.21
1368,64.3671,-20.6677,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.21,1.38,0.09
1369,18.8829,-155.71,IGNEOUS:VOLCANIC:MAFIC,PICRITE,43.59,0.93,0.13
1370,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.25,2.2,0.36
1371,18.983,-155.917,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.49,2.37,0.35
1372,21.9685,-158.893,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1373,21.9685,-158.893,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.43,2.44,0.79
1374,18.6285,-155.77700000000002,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.96,1.66,0.26
1375,18.8232,-155.717,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.1,1.52,0.28
1376,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.27,2.29,0.43
1377,19.1055,-156.321,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.89,1.6,0.27
1378,18.6615,-155.737,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.41,1.95,0.27
1379,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.87,1.72,0.28
1380,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.33,1.45,0.18
1381,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.79,1.76,0.32
1382,18.676,-155.686,IGNEOUS:VOLCANIC:MAFIC,PICRITE,46.18,1.18,0.18
1383,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.35,1.25,0.08
1384,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.37,2.37,0.39
1385,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.86,2.26,0.26
1386,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.88,1.37,0.1
1387,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.74,2.03,0.33
1388,18.6252,-155.779,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.85,1.75,0.32
1389,65.0359,-19.7389,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.97,1.71,0.07
1390,19.1736,-156.042,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.44,2.38,0.34
1391,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.63,0.86,0.14
1392,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1393,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.87,2.27,0.51
1394,19.1055,-156.321,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.97,1.85,0.36
1395,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.97,2.4,0.34
1396,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.56,2.05,0.38
1397,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.87,1.58,0.3
1398,19.4623,-155.985,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.58,2.22,0.45
1399,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,37.28,0.41,0.38
1400,18.6617,-155.738,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.3,2.04,0.26
1401,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.18,2.0,0.36
1402,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.64,1.85,0.3
1403,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,1.53,0.23
1404,19.7408,-155.05,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1405,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.98,2.28,0.41
1406,18.662,-155.739,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.47,2.07,0.27
1407,18.8275,-155.7,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.69,1.95,0.29
1408,18.8232,-155.71200000000002,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.54,2.16,0.36
1409,19.1392,-156.09799999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.51,1.95,0.31
1410,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.53,2.25,0.45
1411,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.87,2.19,0.39
1412,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.57,1.69,0.34
1413,18.8227,-155.721,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.27,1.18,0.21
1414,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.41,2.23,0.36
1415,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.7,1.51,0.14
1416,18.983,-155.917,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.41,2.38,0.43
1417,64.7748,-19.5191,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.16,1.57,0.12
1418,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.45,1.77,0.27
1419,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.48,2.34,0.36
1420,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.15,1.93,0.33
1421,18.8069,-155.85,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.94,2.19,0.33
1422,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.37,1.13,0.21
1423,19.3518,-155.969,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.88,2.3,0.37
1424,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.7,1.44,0.08
1425,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.25,1.78,0.27
1426,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.85,2.11,0.22
1427,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.91,1.89,0.32
1428,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.64,1.54,0.19
1429,18.6797,-155.741,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.64,1.3,0.22
1430,18.6955,-155.737,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.72,2.09,0.33
1431,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.51,1.31,0.3
1432,18.8233,-155.72899999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.9,2.11,0.33
1433,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.27,2.35,0.31
1434,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.7,2.37,0.39
1435,18.6395,-155.767,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.22,1.58,0.29
1436,21.7425,-159.012,IGNEOUS:VOLCANIC:MAFIC,BASALT,55.57,2.54,0.24
1437,21.7425,-159.012,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,
1438,21.7425,-159.012,IGNEOUS:VOLCANIC:MAFIC,BASALT,53.42,2.22,0.21
1439,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.74,1.42,0.12
1440,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,45.46,1.19,0.18
1441,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.75,2.22,0.32
1442,64.2824,-20.8691,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.26,2.19,0.24
1443,64.9688,-19.8779,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.37,1.41,0.06
1444,18.8527,-155.92600000000002,IGNEOUS:VOLCANIC:MAFIC,PICRITE,48.08,1.84,0.25
1445,64.7163,-19.6667,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.36,0.96,0.04
1446,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.88,2.47,0.49
1447,64.3136,-20.6027,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.3,2.19,0.27
1448,64.3136,-20.6027,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.88,2.24,0.27
1449,19.4337,-155.97299999999998,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.31,2.16,0.34
1450,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.97,1.86,0.3
1451,18.6826,-155.691,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.75,1.32,0.18
1452,64.6792,-20.7228,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.75,1.63,0.11
1453,18.942,-155.887,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.29,2.54,0.36
1454,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.61,2.19,0.39
1455,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.12,1.39,0.21
1456,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.7,2.25,0.35
1457,19.4512,-155.96,IGNEOUS:VOLCANIC:MAFIC,BASALT,47.1,3.05,0.59
1458,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.69,2.01,0.25
1459,64.0076,-20.6586,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.6,1.87,0.14
1460,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.59,2.11,0.32
1461,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.31,1.92,0.17
1462,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,49.76,1.92,0.29
1463,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.44,2.39,0.37
1464,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.26,1.91,0.29
1465,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.41,1.75,0.34
1466,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.23,1.49,0.2
1467,18.7572,-155.792,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.67,2.0,0.35
1468,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.69,2.25,0.35
1469,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.45,1.27,0.18
1470,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.97,1.94,0.38
1471,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.47,2.38,0.39
1472,63.9364,-21.4909,IGNEOUS:VOLCANIC:MAFIC,BASALT,48.7,2.68,0.38
1473,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.65,1.3530000000000002,0.09
1474,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.55,1.74,0.27
1475,18.6757,-155.686,IGNEOUS:VOLCANIC:MAFIC,PICRITE,47.13,1.44,0.2
1476,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,50.31,1.89,0.31
1477,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.07,1.32,0.19
1478,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,43.48,0.91,0.13
1479,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.23,2.19,0.37
1480,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.45,2.22,0.26
1481,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,47.28,1.76,0.19
1482,21.7234,-158.987,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.33,2.24,0.51
1483,19.0865,-156.145,IGNEOUS:VOLCANIC:MAFIC,PICRITE,49.36,1.78,0.25
1484,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.06,1.63,0.37
1485,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,48.15,1.42,0.22
1486,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.98,2.31,0.5
1487,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,50.68,2.09,0.35
1488,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,46.4,0.9,0.3
1489,19.51,-155.5,IGNEOUS:VOLCANIC:MAFIC,THOLEIITE,49.35,1.84,0.37
1490,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.0,2.09,0.29
1491,19.3,-155.5,IGNEOUS:VOLCANIC:MAFIC,BASALT,51.58,2.02,0.33
